152,3,9672,1565,01,"(52.335999, 21.008571)",2020-12-03 13:00:45,
152,4,9680,1256,01,"(52.3171, 20.961898)",2020-12-03 13:00:38,
138,5,2024,2155,01,"(52.22902, 21.05154)",2020-12-03 13:00:42,
138,5,2024,2155,02,"(52.229037, 21.051891)",2020-12-03 13:00:42,
136,10,5243,3244,02,"(52.176265, 21.002715)",2020-12-03 13:00:12,
136,5,7219,4030,04,"(52.210504, 20.986897)",2020-12-03 13:00:42,
136,5,7219,4108,07,"(52.210395, 20.984472)",2020-12-03 13:00:42,
138,8,7326,3238,01,"(52.198138, 21.001088)",2020-12-03 13:00:06,
138,8,7326,3238,02,"(52.199568, 21.001256)",2020-12-03 13:00:06,
136,11,8172,3301,01,"(52.149862, 21.038194)",2020-12-03 13:00:40,
141,2,8308,4036,01,"(52.188542, 20.980224)",2020-12-03 13:00:07,
141,2,8308,4036,02,"(52.188852, 20.980859)",2020-12-03 13:00:07,
138,2,8346,1036,01,"(52.262169, 21.063721)",2020-12-03 13:00:39,
141,3,8357,3239,06,"(52.195816, 21.000879)",2020-12-03 13:00:38,
143,5,8521,2015,03,"(52.233508, 21.125456)",2020-12-03 13:00:35,
143,1,8590,2008,15,"(52.244696, 21.087287)",2020-12-03 13:00:23,
143,1,8590,2008,22,"(52.244983, 21.087144)",2020-12-03 13:00:23,
141,10,8834,4084,01,"(52.184561, 20.97497)",2020-12-03 13:00:30,
135,1,9312,1003,04,"(52.255099, 21.036174)",2020-12-03 13:00:40,
142,3,9333,2189,02,"(52.206715, 21.133847)",2020-12-03 13:00:46,
142,1,9351,2164,01,"(52.157171, 21.219579)",2020-12-03 13:00:42,
142,1,9351,2164,02,"(52.157358, 21.220173)",2020-12-03 13:00:42,
142,5,9358,2185,02,"(52.224047, 21.13984)",2020-12-03 13:00:41,
108,2,1028,3038,01,"(52.176919, 21.035905)",2020-12-03 13:00:42,
107,3,1033,3060,03,"(52.196965, 21.050617)",2020-12-03 12:59:48,
107,3,1033,3325,04,"(52.195438, 21.048493)",2020-12-03 12:59:48,
108,4,1035,7069,04,"(52.230173, 21.029553)",2020-12-03 13:00:42,
107,2,1049,7074,01,"(52.218719, 21.045546)",2020-12-03 13:00:05,
107,2,1049,7074,02,"(52.218766, 21.045902)",2020-12-03 13:00:05,
114,7,3401,1156,02,"(52.288348, 21.036169)",2020-12-03 13:00:41,
114,9,3445,1156,02,"(52.288348, 21.036169)",2020-12-03 13:00:32,
112,4,3464,5192,02,"(52.21656, 20.895317)",2020-12-03 13:00:41,
112,4,3464,5192,04,"(52.217105, 20.896413)",2020-12-03 13:00:41,
112,6,3469,5045,01,"(52.220203, 20.89699)",2020-12-03 13:00:37,
111,012,5933,2140,03,"(52.232434, 21.061639)",2020-12-03 13:00:40,
111,012,5933,2140,04,"(52.23284, 21.060648)",2020-12-03 13:00:40,
111,012,5933,2142,01,"(52.230919, 21.063645)",2020-12-03 13:00:40,
111,5,5941,7024,02,"(52.247234, 20.998329)",2020-12-03 13:00:14,
114,5,8441,6223,02,"(52.271633, 20.928103)",2020-12-03 13:00:41,
114,4,8455,6016,02,"(52.306345, 20.932496)",2020-12-03 13:00:41,
112,3,8463,5061,02,"(52.24281, 20.912633)",2020-12-03 13:00:41,
112,2,8862,6047,02,"(52.272027, 20.934641)",2020-12-03 13:00:29,
102,1,9413,2133,01,"(52.242008, 21.070393)",2020-12-03 13:00:41,
103,3,9417,5122,01,"(52.25442, 20.97104)",2020-12-03 13:00:45,
103,3,9417,5122,02,"(52.254221, 20.970543)",2020-12-03 13:00:45,
311,2,1004,2415,02,"(52.232532, 21.083439)",2020-12-03 13:00:47,
311,2,1004,2416,01,"(52.230482, 21.08374)",2020-12-03 13:00:47,
314,3,9074,1096,02,"(52.316792, 20.999213)",2020-12-03 13:00:49.500000,
305,1,9082,2024,02,"(52.221147, 21.163176)",2020-12-03 13:00:46,
8356,2348,02,"(52.216075, 21.238355)",2020-12-03 12:58:58,
411,57,8356,2349,01,"(52.216728, 21.242118)",2020-12-03 12:58:58,
411,57,8356,2349,02,"(52.217726, 21.242986)",2020-12-03 12:58:58,
502,063,8361,7037,05,"(52.219525, 21.026608)",2020-12-03 13:00:42,
502,063,8361,7037,06,"(52.219644, 21.026035)",2020-12-03 13:00:42,
501,5,8506,3001,02,"(52.212381, 21.019126)",2020-12-03 13:00:42,
192,51,1077,3011,01,"(52.17231, 21.019512)",2020-12-03 13:00:41,
197,9,1508,5100,03,"(52.235494, 20.939662)",2020-12-03 13:00:39,
199,2,1509,2442,01,"(52.268904, 21.145245)",2020-12-03 13:00:30,
199,2,1509,2442,02,"(52.269253, 21.146572)",2020-12-03 13:00:30,
189,13,2214,5049,01,"(52.235187, 20.896473)",2020-12-03 13:00:43,
191,8,2224,4098,02,"(52.190677, 20.892005)",2020-12-03 13:00:23,
190,10,2259,5034,03,"(52.23824, 20.913185)",2020-12-03 13:00:41,
190,10,2259,5060,02,"(52.237233, 20.913998)",2020-12-03 13:00:41,
197,5,4240,5014,01,"(52.216819, 20.901117)",2020-12-03 13:00:10,
197,5,4240,5014,02,"(52.21706, 20.901608)",2020-12-03 13:00:10,
197,5,4240,5192,01,"(52.216293, 20.897362)",2020-12-03 13:00:10,
197,1,4249,6082,05,"(52.289666, 20.975752)",2020-12-03 13:00:15,
189,4,5245,3098,05,"(52.171312, 21.040335)",2020-12-03 13:00:37,
190,5,5431,1052,01,"(52.257087, 21.040029)",2020-12-03 12:59:58,
190,5,5431,1052,02,"(52.257499, 21.041521)",2020-12-03 12:59:58,
191,4,6223,4005,01,"(52.211521, 20.977267)",2020-12-03 13:00:41,
188,3,6224,4200,01,"(52.172074, 20.973369)",2020-12-03 13:00:10,
188,3,6224,4201,02,"(52.170667, 20.973576)",2020-12-03 13:00:10,
189,2,7208,4088,01,"(52.192768, 20.944688)",2020-12-03 13:00:17,
191,2,7254,4093,02,"(52.194476, 20.909695)",2020-12-03 13:00:42,
189,5,8123,3064,01,"(52.185968, 21.064485)",2020-12-03 13:00:41,
189,1,8555,4212,01,"(52.211792, 20.91364)",2020-12-03 13:00:24,
188,6,8854,2397,02,"(52.24215, 21.124182)",2020-12-03 13:00:35,
194,5,9553,5001,01,"(52.221784, 20.923929)",2020-12-03 13:00:46,
702,1,1867,2057,02,"(52.150146, 21.188618)",2020-12-03 13:00:46,
523,5,2232,2110,02,"(52.247932, 21.098391)",2020-12-03 13:00:42,
703,91,5204,4055,01,"(52.119182, 20.868611)",2020-12-03 12:58:56,
703,91,5204,4055,02,"(52.11943, 20.867844)",2020-12-03 12:58:56,
523,1,6241,4029,04,"(52.216389, 20.987326)",2020-12-03 13:00:47,
517,2,7201,4125,02,"(52.194096, 20.90224)",2020-12-03 13:00:48.500000,
521,011,7309,R-10,90,"(52.234353, 21.113599)",2020-12-03 13:00:45,
521,011,7309,R-10,98,"(52.234309, 21.113553)",2020-12-03 13:00:45,
521,3,7323,4003,02,"(52.219183, 20.98338)",2020-12-03 13:00:49,
527,1,8459,1146,51,"(52.290829, 21.050231)",2020-12-03 13:00:48,
527,1,8459,1146,52,"(52.290913, 21.050564)",2020-12-03 13:00:48,
523,9,8832,5030,02,"(52.23941, 20.941461)",2020-12-03 13:00:48,
704,1,8838,2008,14,"(52.244626, 21.088164)",2020-12-03 13:00:48,
522,1,8896,3027,02,"(52.203067, 21.034355)",2020-12-03 13:00:41.500000,
525,1,9814,2029,02,"(52.206846, 21.182825)",2020-12-03 13:00:47.500000,
213,2,1009,2149,03,"(52.22735, 21.0946)",2020-12-03 13:00:45,
213,4,1015,2056,01,"(52.152343, 21.187357)",2020-12-03 13:00:45,
213,4,1015,2056,02,"(52.152634, 21.187206)",2020-12-03 13:00:45,
200,1,1063,3232,01,"(52.192868, 21.015003)",2020-12-03 13:00:49.500000,
218,4,1215,3260,02,"(52.185497, 20.992194)",2020-12-03 13:00:48,
218,4,1215,3411,01,"(52.183188, 20.993632)",2020-12-03 13:00:48,
202,3,1425,2110,02,"(52.247932, 21.098391)",2020-12-03 13:00:47.500000,
217,1,8509,3038,02,"(52.177359, 21.033608)",2020-12-03 13:00:45,
219,1,9201,2174,01,"(52.184249, 21.176151)",2020-12-03 13:00:48,
201,2,9202,5023,01,"(52.243472, 20.947942)",2020-12-03 13:00:46.500000,
212,4,9679,1077,01,"(52.269314, 21.038485)",2020-12-03 13:00:45,
212,4,9679,1077,02,"(52.269214, 21.038952)",2020-12-03 13:00:45,
212,5,9692,1178,01,"(52.279837, 21.056745)",2020-12-03 13:00:45,
222,53,1916,3006,02,"(52.195237, 21.024468)",2020-12-03 13:00:47.500000,
255,2,4242,5042,01,"(52.228602, 20.970592)",2020-12-03 13:00:48,
240,4,4404,1179,02,"(52.303941, 21.059838)",2020-12-03 13:00:48,
250,3,762,6069,04,"(52.297566, 20.900485)",2020-12-03 13:00:46,
250,3,762,6069,06,"(52.29717, 20.900261)",2020-12-03 13:00:46,
234,1,9239,1170,02,"(52.315397, 21.029883)",2020-12-03 13:00:45,
220,5,9551,5054,01,"(52.255618, 20.897939)",2020-12-03 13:00:52,
L27,1,17460,1707,02,"(52.328539, 21.192138)",2020-12-03 13:00:48.500000,
L27,1,17460,1707,03,"(52.328502, 21.192069)",2020-12-03 13:00:48.500000,
L17,1,36444,3894,02,"(51.940664, 20.954634)",2020-12-03 13:00:49,
L44,1,17459,1860,01,"(52.306629, 21.157086)",2020-12-03 13:00:52,
L45,1,17465,1870,02,"(52.410125, 21.098258)",2020-12-03 13:00:46.500000,
L30,1,36446,3784,01,"(51.974601, 21.105418)",2020-12-03 13:00:50,
340,3,3455,1236,01,"(52.311649, 21.095529)",2020-12-03 13:00:29,
340,3,3455,1236,02,"(52.312488, 21.096568)",2020-12-03 13:00:29,
338,1,4421,1300,02,"(52.263256, 21.077844)",2020-12-03 13:00:49,
401,2,8192,4219,02,"(52.197961, 20.868938)",2020-12-03 13:00:47,
119,5,1202,2247,01,"(52.209994, 21.133361)",2020-12-03 13:00:48,
119,5,1202,2247,02,"(52.211065, 21.133287)",2020-12-03 13:00:48,
115,3,1411,2318,02,"(52.253373, 21.166312)",2020-12-03 13:00:16,
119,1,1416,3105,01,"(52.208816, 21.01557)",2020-12-03 13:00:34,
